apt,ident,lat,lon,elev,hdg
K3S4,36,42.097301,-123.684998,0,17.0
K3S8,12,42.5144,-123.392998,1095,142.0
K3S8,30,42.505798,-123.383003,1126,322.0
K3S9,07,45.246601,-120.172997,2908,90.0
K3S9,25,45.246601,-120.160004,2904,270.0
K3T3,08,45.0434,-92.027702,952,84.0
K3T3,26,45.044498,-92.014999,967,264.0
K3T5,16,29.914499,-96.9524,308,162.5
K3T5,34,29.9014,-96.947601,322,342.5
K3TR,03,41.8326,-86.228897,737,33.8
K3TR,21,41.840099,-86.222099,743,213.8
K3TR,14,41.840199,-86.229103,742,146.0
K3TR,32,41.830799,-86.220703,750,326.0
K3U3,04,46.146099,-112.871002,5030,56.3
K3U3,22,46.153099,-112.856003,4985,236.3
K3U3,16,46.163898,-112.871002,4994,180.0
K3U3,34,46.147202,-112.871002,5029,360.0
K3U4,13,45.604401,-106.271004,0,147.0
K3U4,31,45.5956,-106.263,0,327.0
K3U7,12,47.487202,-112.877998,0,137.0
K3U7,30,47.4753,-112.861,0,317.0
K3U8,06,48.161098,-110.122002,0,78.0
K3U8,24,48.163101,-110.108002,0,258.0
K3U8,13,48.166698,-110.111999,0,150.0
K3U8,31,48.159401,-110.106003,0,330.0
K3V0,15,43.729301,-103.352997,3980,158.0
K3V0,33,43.719101,-103.347,3900,338.0
K3W7,03,47.9184,-119.089996,1588,51.0
K3W7,21,47.925598,-119.075996,1588,231.0
K3W8,07,45.7985,-99.645103,1930,82.0
K3W8,25,45.799301,-99.636902,1924,262.0
K3W8,12,45.803101,-99.646103,1923,136.4
K3W8,30,45.796902,-99.637802,1934,316.4
K3Y2,17,42.990898,-91.791603,1232,172.7
K3Y2,35,42.979301,-91.789597,1195,352.7
K3Y3,14,41.366402,-94.024399,1110,141.8
K3Y3,32,41.359901,-94.0177,1093,321.8
K40G,01,35.645199,-112.151001,5999,21.0
K40G,19,35.655899,-112.146004,5989,201.0
K40J,12,30.075701,-83.584297,43,121.0
K40J,30,30.069099,-83.571297,45,301.0
K40J,18,30.076099,-83.584999,43,181.0
K40J,36,30.062401,-83.585197,41,1.0
K40U,07,40.9851,-109.688003,6175,82.7
K40U,25,40.987,-109.668999,0,262.7
K41F,17,34.008598,-101.331001,3183,177.6
K41F,35,33.995998,-101.330002,0,357.6
K41N,01,41.2071,-80.968498,0,351.6
K41N,19,41.215199,-80.970001,0,171.6
K41U,03,39.3269,-111.610001,5470,45.4
K41U,21,39.3358,-111.598999,5509,225.4
K42A,03,36.066299,-91.833702,733,32.0
K42A,21,36.075699,-91.826599,706,212.0
K42I,10,40.007301,-82.018799,0,92.9
K42I,28,40.006802,-82.007698,0,272.9
K42J,05,29.836599,-82.052101,176,45.0
K42J,23,29.846399,-82.040802,196,225.0
K42J,11,29.849899,-82.056099,186,105.0
K42J,29,29.846399,-82.041199,196,285.0
K42M,09,36.522301,-91.579102,0,90.0
K42M,27,36.522301,-91.564796,0,270.0
K42U,03,41.145,-111.772003,0,46.9
K42U,21,41.152302,-111.762001,0,226.9
K42V,15,40.062199,-101.550003,0,150.0
K42V,33,40.053902,-101.543999,0,330.0
K43,17,40.543999,-93.0261,0,173.2
K43,35,40.5364,-93.024902,0,353.2
K43A,03,35.3839,-79.795097,0,23.0
K43A,21,35.392799,-79.790497,0,203.0
K43B,15,44.729801,-67.995499,216,135.0
K43B,33,44.723,-67.985901,209,315.0
K43D,02,47.354401,-118.676002,0,29.0
K43D,20,47.3619,-118.669998,0,209.0
K44C,07,42.4958,-88.973099,803,64.0
K44C,25,42.499699,-88.962097,816,244.0
K44N,17,41.712101,-73.741203,0,153.0
K44N,35,41.702599,-73.734703,0,333.0
K44U,02,39.024799,-111.842003,0,37.3
K44U,20,39.033199,-111.834,0,217.3
K45G,04,42.566502,-83.782097,969,38.5
K45G,22,42.5732,-83.774902,973,218.5
K45K,16,39.099998,-97.722198,0,166.0
K45K,34,39.089401,-97.718903,0,346.0
K45R,13,30.340799,-94.262001,69,139.7
K45R,31,30.3318,-94.253098,65,319.7
K46D,13,47.455601,-99.1567,1605,140.0
K46D,31,47.446701,-99.145599,1604,320.0
K46U,13,43.1908,-111.049004,0,143.5
K46U,31,43.178398,-111.036003,0,323.5
K47A,05,34.307098,-84.427696,1206,42.0
K47A,23,34.314098,-84.420097,1215,222.0
K47K,17,38.213699,-97.503799,1489,170.0
K47K,35,38.204498,-97.501701,1488,350.0
K47N,07,40.521702,-74.6035,86,55.7
K47N,25,40.5271,-74.593201,64,235.7
K47V,12,40.6394,-100.473999,2677,128.3
K47V,30,40.633598,-100.464996,0,308.4
K47V,17,40.638901,-100.471001,0,177.5
K47V,35,40.6329,-100.471001,0,357.5
K48A,05,32.396301,-83.279701,324,46.0
K48A,23,32.402401,-83.272202,333,226.0
K48D,04,43.832802,-84.742798,826,31.8
K48D,22,43.841,-84.735802,857,211.8
K48D,09,43.830799,-84.746101,0,84.0
K48D,27,43.831501,-84.736603,0,264.0
K48I,02,38.681499,-80.653198,1256,16.0
K48I,20,38.692402,-80.650703,1276,196.0
K48K,17,38.475399,-99.908096,2308,180.0
K48K,35,38.466801,-99.908096,2281,360.0
K48S,11,48.5723,-108.781998,2643,125.0
K48S,29,48.565899,-108.767998,2600,305.0
K48S,15,48.564201,-108.767998,0,174.0
K48S,33,48.558899,-108.766998,0,354.0
K49A,03,34.6236,-84.527603,1458,27.0
K49A,21,34.632099,-84.522301,1486,207.0
K49B,11,44.4207,-103.384003,3243,113.0
K49B,29,44.415298,-103.365997,3207,293.0
K49R,15,29.7505,-99.763397,1640,156.3
K49R,33,29.740499,-99.7584,1615,336.3
K49X,16,34.534199,-114.431,631,180.0
K49X,34,34.520599,-114.431,631,360.0
K4A0,11,33.537201,-84.183899,0,109.4
K4A0,29,33.534401,-84.1744,0,289.4
K4A4,09,34.019402,-85.153,971,97.0
K4A4,27,34.018002,-85.1399,954,277.0
K4A5,05,35.895302,-92.661598,923,52.0
K4A5,23,35.902199,-92.6511,963,232.0
K4A6,04,34.682999,-86.0112,650,37.0
K4A6,22,34.694401,-86.000603,630,217.0
K4A7,06,33.385502,-84.338402,852,54.0
K4A7,24,33.394299,-84.3237,882,234.0
K4A9,04,34.468399,-85.7267,856,40.0
K4A9,22,34.479,-85.716103,873,220.0
K4B6,02,43.8717,-73.413498,273,2.0
K4B6,20,43.882801,-73.413002,265,182.0
K4B7,16,43.866001,-73.745796,0,146.0
K4B7,34,43.8592,-73.739403,0,326.0
K4B8,02,41.6856,-72.866898,0,19.3
K4B8,20,41.695,-72.862503,0,199.3
K4C8,13,40.999199,-92.7705,958,129.0
K4C8,31,40.993301,-92.760902,964,309.0
K4D0,09,42.775299,-84.736,830,86.0
K4D0,27,42.776001,-84.724098,840,266.0
K4D0,18,42.777302,-84.7369,830,180.0
K4D0,36,42.770302,-84.7369,830,360.0
K4E7,13,46.016102,-98.516899,1455,142.3
K4E7,31,46.008598,-98.508598,0,322.4
K4E7,17,46.0144,-98.515297,0,180.0
K4E7,35,46.007198,-98.515297,0,360.0
K4F2,17,32.181599,-94.299103,244,177.8
K4F2,35,32.170601,-94.298599,248,357.8
K4F7,18,33.808601,-93.362,319,182.0
K4F7,36,33.799099,-93.362297,308,2.0
K4F8,02,33.4361,-93.057198,230,17.5
K4F8,20,33.444199,-93.054199,193,197.5
K4F9,16,46.3531,-98.283401,1310,166.0
K4F9,34,46.343102,-98.2799,1305,346.0
K4G4,10,40.9617,-80.684601,1012,90.4
K4G4,28,40.961601,-80.670097,1069,270.4
K4G5,07,39.776901,-81.109001,1194,66.0
K4G5,25,39.7812,-81.096603,1190,246.0
K4G6,18,42.388802,-77.684502,1192,164.7
K4G6,36,42.3755,-77.679703,1192,344.7
K4G8,02,41.315899,-81.961304,0,12.4
K4G8,20,41.3228,-81.959297,0,192.4
K4G8,18L,41.323002,-81.959702,807,181.6
K4G8,36R,41.314899,-81.959999,810,1.6
K4G8,18R,41.323002,-81.960297,810,181.2
K4G8,36L,41.3144,-81.960602,810,1.2
K4I3,10,40.329601,-82.5327,1187,97.7
K4I3,28,40.327801,-82.5149,1183,277.7
K4I7,18,39.6404,-86.813599,842,181.1
K4I7,36,39.626701,-86.814003,810,1.1
K4I9,10,40.524601,-82.8564,1075,91.0
K4I9,28,40.524399,-82.843803,1085,271.0
K4J1,01,31.2033,-81.906303,81,6.0
K4J1,19,31.2115,-81.905296,80,186.0
K4J2,10,31.212999,-83.232697,240,94.0
K4J2,28,31.212099,-83.219902,234,274.0
K4J5,10,30.8062,-83.5923,0,95.0
K4J5,28,30.8053,-83.580803,0,275.0
K4J6,04,30.7486,-81.562202,23,33.0
K4J6,22,30.760099,-81.553398,21,213.0
K4J6,13,30.754601,-81.5653,24,127.0
K4J6,31,30.747999,-81.555,21,307.0
K4J8,16,32.391602,-82.565201,0,163.0
K4J8,34,32.383701,-82.562302,0,343.0
K4K3,04,39.206902,-93.930298,691,42.4
K4K3,22,39.212799,-93.923302,689,222.4
K4K3,13,39.212799,-93.930496,0,136.0
K4K3,31,39.206699,-93.922897,0,316.0
K4K3,18,39.212799,-93.930496,0,180.0
K4K3,36,39.2066,-93.930496,0,360.0
K4K6,18,40.736801,-92.428299,883,179.5
K4K6,36,40.727402,-92.4282,888,359.5
K4M1,07,36.380001,-93.630302,0,73.0
K4M1,25,36.382702,-93.618797,0,253.0
K4M2,09,35.149601,-93.868797,465,91.0
K4M2,27,35.149399,-93.857903,444,271.0
K4M3,09,34.806,-91.722504,238,91.1
K4M3,27,34.805801,-91.707497,240,271.1
K4M3,18,34.8167,-91.709,238,181.1
K4M3,36,34.804298,-91.709198,240,1.1
K4M7,06,36.797501,-86.816299,689,63.0
K4M7,24,36.802399,-86.804001,655,243.0
K4M9,18,36.410099,-90.647903,292,180.6
K4M9,36,36.3983,-90.648003,292,0.6
K4N1,06,41.125198,-74.351097,789,48.0
K4N1,24,41.131599,-74.341797,789,228.0
K4O4,02,33.903,-94.862602,472,23.2
K4O4,20,33.915699,-94.856102,460,203.2
K4O5,17,36.7929,-98.358398,1178,180.0
K4O5,35,36.7831,-98.358498,1179,360.0
K4P3,10,44.005199,-96.598701,0,108.0
K4P3,28,44.002499,-96.587502,0,288.0
K4R1,14,31.0191,-89.484703,0,153.0
K4R1,32,31.011801,-89.4804,0,333.0
K4R3,1,31.4638,-87.897102,62,9.0
K4R3,19,31.4774,-87.894699,34,189.0
K4R4,01,30.451599,-87.8787,86,7.0
K4R4,19,30.4695,-87.876198,91,187.0
K4R5,04,46.7855,-90.762604,624,39.0
K4R5,22,46.791801,-90.754898,648,219.0
K4R7,16,30.473,-92.425697,39,166.0
K4R7,34,30.4596,-92.421898,42,346.0
K4R9,12,30.2628,-88.131401,5,123.0
K4R9,30,30.2582,-88.123497,5,303.0
K4S1,16,42.417801,-124.425003,0,176.0
K4S1,34,42.409199,-124.424004,0,356.0
K4S2,07,45.672501,-121.542999,0,88.0
K4S2,25,45.672798,-121.530998,0,268.0
K4S3,15,45.366501,-117.255997,4063,167.0
K4S3,33,45.3526,-117.251999,4121,347.0
K4S9,14,45.221001,-122.593002,248,160.0
K4S9,32,45.2117,-122.587997,260,340.0
K4SD,08,39.664299,-119.891998,4992,96.0
K4SD,26,39.662201,-119.864998,5050,276.0
K4SD,14,39.683399,-119.882004,5041,154.0
K4SD,32,39.661301,-119.866997,5043,334.0
K4T2,12,32.977299,-97.488403,0,123.0
K4T2,30,32.9729,-97.480202,0,303.0
K4T2,17,32.979,-97.488502,0,176.0
K4T2,35,32.962502,-97.487099,0,356.0
K4U6,03,47.413502,-105.556,0,48.0
K4U6,21,47.418098,-105.549004,0,228.0
K4U6,12,47.420799,-105.556,0,138.0
K4U6,30,47.412498,-105.544998,0,318.0
K4U9,14,44.744701,-112.724998,0,157.0
K4U9,32,44.726898,-112.714996,0,337.0
K4V0,06,40.092098,-108.774002,5234,77.4
K4V0,24,40.095901,-108.751999,5275,257.4
K4V1,03,37.693901,-104.790001,6050,30.1
K4V1,21,37.699902,-104.785004,6026,210.1
K4V1,08,37.697102,-104.792,6019,93.8
K4V1,26,37.696201,-104.775002,6019,273.8
K4V4,08,47.724201,-97.596802,0,89.0
K4V4,26,47.7243,-97.584,1117,269.0
K4V9,1,42.105202,-98.040802,0,12.7
K4V9,19,42.115101,-98.037804,0,192.7
K4V9,13,42.117802,-98.044601,1735,134.7
K4V9,31,42.111401,-98.035896,1730,314.8
K4X4,12,44.063499,-98.536797,0,120.0
K4X4,30,44.058601,-98.525002,0,300.0
K4Y4,05,44.909,-84.883003,1286,53.0
K4Y4,23,44.916,-84.869797,1286,233.0
K50,01,37.5639,-97.174797,1340,20.2
K50,19,37.568001,-97.172897,1325,200.2
K50,17,37.57,-97.174896,0,180.0
K50,35,37.563099,-97.174896,0,0.0
K50D,02,46.006699,-88.274902,0,16.9
K50D,20,46.013802,-88.271896,0,196.9
K50D,12,46.011398,-88.280403,0,116.9
K50D,30,46.006802,-88.267403,0,296.9
K50F,17,32.587299,-97.591797,873,171.0
K50F,35,32.576199,-97.589798,836,351.0
K50I,09,40.758801,-87.434502,698,90.3
K50I,27,40.758701,-87.421898,698,270.3
K50R,18,29.855801,-97.672203,532,182.0
K50R,36,29.844801,-97.6726,524,2.0
K51A,10,32.284199,-83.443298,0,100.0
K51A,28,32.282799,-83.433701,0,280.0
K51D,14,46.352699,-98.739403,1600,147.0
K51D,32,46.344398,-98.731697,1585,327.0
K51J,01,33.848499,-79.768799,80,6.2
K51J,19,33.858601,-79.767502,80,186.2
K51R,18,30.9172,-95.951103,287,190.1
K51R,36,30.908501,-95.952904,260,10.1
K52A,14,33.616199,-83.464401,636,141.0
K52A,32,33.608101,-83.456497,694,321.0
K52F,17,33.054699,-97.232201,643,180.0
K52F,35,33.044998,-97.232201,0,360.0
K52J,06,34.241699,-80.240097,211,50.6
K52J,24,34.247299,-80.231903,188,230.6
K53A,18,32.3078,-84.007401,335,181.0
K53A,36,32.2962,-84.0075,337,1.0
K54F,17,31.8881,-100.540001,1922,180.0
K54F,35,31.875601,-100.540001,0,360.0
K54J,09,30.732599,-86.160599,288,90.0
K54J,27,30.732599,-86.147598,272,270.0
K54J,18,30.7325,-86.153198,283,180.0
K54J,36,30.7251,-86.153198,270,360.0
K54T,08,29.761499,-94.854401,30,89.0
K54T,26,29.761801,-94.8386,27,269.0
K54T,14,29.7663,-94.852997,33,147.5
K54T,32,29.758101,-94.847,28,327.5
K55J,04,30.604799,-81.466499,13,36.0
K55J,22,30.6166,-81.456703,14,216.0
K55J,09,30.6133,-81.468002,12,82.0
K55J,27,30.615601,-81.452301,14,262.0
K55J,13,30.6145,-81.468399,12,126.0
K55J,31,30.6063,-81.455101,15,306.0
K55K,17,37.274399,-97.091698,0,177.3
K55K,35,37.264999,-97.091103,0,357.3
K55M,18,33.930199,-91.860703,0,180.0
K55M,36,33.922001,-91.860703,0,360.0
K55Y,16,43.82,-91.832001,1211,161.7
K55Y,34,43.811699,-91.828201,1183,341.7
K56D,18,40.888901,-83.314499,824,180.3
K56D,36,40.877899,-83.314598,828,0.3
K56F,07,32.826401,-100.425003,0,73.0
K56F,25,32.828602,-100.416,0,253.0
K56F,16,32.8297,-100.417,1941,165.0
K56F,34,32.821098,-100.414001,0,345.0
K57C,08,42.796501,-88.379501,843,79.0
K57C,26,42.7985,-88.365196,860,259.0
K57C,18,42.799999,-88.372803,838,183.0
K57C,36,42.793301,-88.373299,828,3.0
K57S,14,48.484699,-115.905998,0,158.0
K57S,32,48.475601,-115.901001,0,338.0
K58M,13,39.575901,-75.874603,106,116.0
K58M,31,39.572399,-75.864998,62,296.0
K5A1,10,41.244801,-82.558899,834,90.2
K5A1,28,41.244701,-82.543602,852,270.2
K5A4,18,34.020199,-88.726196,333,180.0
K5A4,36,34.011398,-88.726196,335,360.0
K5A6,03,33.461899,-89.731697,363,30.0
K5A6,21,33.4692,-89.7267,352,210.0
K5A9,17,32.9375,-84.689697,880,170.0
K5A9,35,32.929401,-84.688004,873,350.0
K5B2,05,43.0462,-73.866898,433,39.0
K5B2,23,43.056198,-73.855797,424,219.0
K5B2,14,43.054401,-73.867599,432,128.6
K5B2,32,43.047501,-73.855904,425,308.6
K5B5,08,46.4939,-99.766602,1960,90.0
K5B5,26,46.4939,-99.756699,1970,270.0
K5B5,12,46.4972,-99.762497,1959,129.0
K5B5,30,46.491699,-99.752602,1985,309.0
K5C1,17,29.730064,-98.69538,1382,174.0
K5C1,35,29.716374,-98.693734,1376,354.0
K5C3,17,47.381401,-94.798103,0,180.0
K5C3,35,47.3708,-94.798103,0,360.0
K5C8,08,47.350101,-101.031998,1905,81.0
K5C8,26,47.3517,-101.016998,1904,261.0
K5C8,17,47.356998,-101.025002,1905,188.0
K5C8,35,47.351799,-101.026001,1905,8.0
K5F0,14,32.534199,-92.956902,0,144.7
K5F0,32,32.527199,-92.951103,0,324.7
K5F1,06,33.201401,-101.347,2545,68.0
K5F1,24,33.203602,-101.339996,2523,248.0
K5F1,17,33.2122,-101.339996,2518,181.0
K5F1,35,33.2006,-101.341003,2520,1.0
K5F4,12,32.790901,-93.008003,0,122.6
K5F4,30,32.786098,-92.999298,0,302.6
K5G7,05,40.881901,-83.874496,850,51.7
K5G7,23,40.888901,-83.862801,846,231.7
K5H4,11,47.793701,-99.938103,1603,120.0
K5H4,29,47.788799,-99.9254,1604,300.0
K5I4,05,40.173401,-86.223198,930,52.0
K5I4,23,40.179798,-86.212601,932,232.0
K5I4,09,40.179199,-86.223099,936,88.4
K5I4,27,40.179501,-86.210297,934,268.4
K5J9,08,34.087002,-78.870796,99,73.6
K5J9,26,34.089802,-78.8591,99,253.6
K5K1,18,39.423599,-89.991501,655,179.0
K5K1,36,39.416401,-89.991501,663,359.0
K5L0,15,48.034,-98.327103,1512,165.0
K5L0,33,48.024799,-98.323402,1510,345.0
K5M0,18,34.4132,-86.932899,628,181.0
K5M0,36,34.403301,-86.932999,599,1.0
K5M3,02,43.763401,-71.3871,0,4.0
K5M3,20,43.7733,-71.3862,0,184.0
K5M4,05,33.842899,-92.3694,193,48.0
K5M4,23,33.848701,-92.361603,186,228.0
K5M5,13,36.347301,-94.449501,1154,134.0
K5M5,31,36.339802,-94.440102,1180,314.0
K5M8,08,33.924999,-93.170303,0,90.0
K5M8,26,33.924999,-93.1558,0,270.0
K5M9,07,37.331902,-88.122002,650,66.0
K5M9,25,37.3368,-88.1082,628,246.0
K5N2,09,45.543301,-90.285599,0,93.6
K5N2,27,45.542801,-90.272797,0,273.6
K5N8,13,46.858299,-97.214203,932,136.0
K5N8,31,46.8503,-97.203102,926,316.0
K5P2,13,45.8008,-100.789001,1996,140.0
K5P2,31,45.792801,-100.778999,1999,320.0
K5R1,12,31.4547,-88.199997,0,120.0
K5R1,30,31.4492,-88.188904,0,300.0
K5R2,18,30.3944,-88.753601,20,179.0
K5R2,36,30.384899,-88.753304,20,359.0
K5R4,18,30.4326,-87.700798,63,180.0
K5R4,36,30.422501,-87.700798,74,360.0
K5R8,15,30.447399,-93.476601,0,157.7
K5R8,33,30.4347,-93.470497,0,337.7
K5S0,09,43.7542,-122.509003,0,108.0
K5S0,27,43.751099,-122.496002,0,288.0
K5S2,13,43.5369,-121.954002,0,148.0
K5S2,31,43.528099,-121.945999,0,328.0
K5S6,14,42.864399,-124.521004,0,160.0
K5S6,32,42.851398,-124.514,0,340.0
K5S9,16,45.313301,-122.319,0,178.0
K5S9,34,45.303101,-122.319,0,358.0
K5T6,10,31.8853,-106.718002,4110,111.8
K5T6,28,31.8766,-106.692001,4108,291.8
K5T9,13,28.8624,-100.519997,887,133.2
K5T9,31,28.8517,-100.507004,882,313.2
K5U1,16,47.851398,-111.698997,0,177.5
K5U1,34,47.8428,-111.697998,0,357.5
K5U5,07,47.630699,-111.983002,0,89.0
K5U5,25,47.630798,-111.976997,0,269.0
K5U5,18,47.634201,-111.977997,0,196.0
K5U5,36,47.624199,-111.982002,0,16.0
K5U7,07,45.320801,-107.939003,3242,90.0
K5U7,25,45.320801,-107.924004,0,270.0
K5V5,02,36.6917,-108.706001,5270,32.0
K5V5,20,36.7029,-108.696999,0,212.0
K5W1,10,47.426899,-119.121002,0,120.0
K5W1,28,47.422798,-119.110001,0,300.0
K5W4,04,35.0159,-79.194099,292,33.1
K5W4,22,35.0238,-79.187897,304,213.1
K5W5,16,35.624199,-78.702003,244,160.0
K5W5,34,35.616501,-78.698502,244,340.0
K5W8,04,35.6978,-79.510696,597,39.9
K5W8,22,35.708302,-79.499901,614,219.9
K5Y1,09,46.035801,-84.426598,760,90.0
K5Y1,27,46.035801,-84.412903,760,270.0
K60C,06,43.704201,-90.262604,944,60.0
K60C,24,43.708599,-90.252701,944,240.0
K60F,17,33.6544,-99.261299,1344,180.0
K60F,35,33.642601,-99.261299,1338,360.0
K60J,06,33.905701,-78.441704,0,56.7
K60J,24,33.911499,-78.431099,0,236.7
K60R,17,30.376301,-96.113403,227,178.2
K60R,35,30.3675,-96.113098,206,358.2
K61A,18,31.985701,-87.339203,142,179.0
K61A,36,31.973801,-87.338997,142,359.0
K61B,09,35.949001,-114.869003,0,104.0
K61B,27,35.9459,-114.852997,0,284.0
K61B,15,35.954899,-114.862999,0,164.7
K61B,33,35.944698,-114.860001,0,344.7
K61C,03,42.958599,-88.820999,798,28.0
K61C,21,42.9678,-88.814301,795,208.0
K61S,15,43.808399,-123.032997,631,167.0
K61S,33,43.799801,-123.030998,641,347.0
K62D,04,41.265099,-80.931198,896,35.1
K62D,22,41.271599,-80.925102,902,215.1
K62D,18,41.269299,-80.926498,898,180.4
K62D,36,41.261902,-80.926498,894,0.4
K62S,07,43.236099,-120.676003,0,87.0
K62S,25,43.2369,-120.655998,0,267.0
K63,04,38.674599,-96.574799,0,44.9
K63,22,38.6782,-96.570198,0,224.9
K63,12,38.6777,-96.5756,0,119.5
K63,30,38.6754,-96.570396,0,299.5
K63B,11,43.763199,-70.678101,292,93.0
K63B,29,43.762798,-70.666801,279,273.0
K63C,08,43.9603,-89.792603,0,81.1
K63C,26,43.9617,-89.780197,0,261.1
K63C,15,43.9655,-89.792603,968,153.0
K63C,33,43.957199,-89.786697,976,333.0
K63F,16,32.179199,-101.823997,2731,165.1
K63F,34,32.167999,-101.820999,2722,345.1
K63M,07,38.703499,-91.495697,507,67.0
K63M,25,38.706902,-91.485397,508,247.0
K64S,02,42.738899,-122.492996,0,37.0
K64S,20,42.747501,-122.484001,0,217.0
K65J,11,33.2244,-82.3881,0,116.0
K65J,29,33.220798,-82.379303,0,296.0
K65S,02,48.7215,-116.300003,2311,38.0
K65S,20,48.730099,-116.290001,2333,218.0
K66R,15,29.646,-96.517799,242,160.0
K66R,33,29.6362,-96.513802,242,340.0
K66V,03,37.246899,-109.637001,0,42.0
K66V,21,37.253101,-109.630997,0,222.0
K66Y,18,30.3682,-89.387703,0,180.0
K66Y,36,30.3578,-89.387604,0,360.0
K67,17,37.162601,-95.041397,0,180.0
K67,35,37.1558,-95.041397,0,0.0
K67A,15,31.9764,-86.594902,0,150.0
K67A,33,31.9678,-86.589104,0,330.0
K67L,01,36.8288,-114.058998,1875,28.0
K67L,19,36.841202,-114.051003,1978,208.0
K67R,16,26.428499,-98.847603,290,162.0
K67R,34,26.417999,-98.843803,273,342.0
K68,01,38.2738,-95.216499,0,16.0
K68,19,38.280899,-95.213898,0,196.1
K68F,15,31.665501,-96.311897,525,159.0
K68F,33,31.657,-96.308098,0,339.0
K68S,03,47.6525,-118.171997,2421,56.0
K68S,21,47.655899,-118.165001,2410,236.0
K68S,05,47.651901,-118.175003,2417,73.0
K68S,23,47.654301,-118.163002,2415,253.0
K69K,17,39.201599,-96.259399,0,174.6
K69K,35,39.192902,-96.2584,0,354.6
K69V,08,39.361099,-110.924004,5903,90.0
K69V,26,39.361099,-110.910004,5872,270.0
K69V,12,39.365101,-110.920998,5915,139.7
K69V,30,39.357498,-110.912003,5872,319.7
K69V,18,39.3647,-110.921997,5902,195.9
K69V,36,39.359402,-110.924004,5888,15.9
K6A1,06,32.5658,-84.254204,0,62.0
K6A1,24,32.568901,-84.247299,0,242.0
K6A1,18,32.573101,-84.250801,0,180.0
K6A1,36,32.562099,-84.250702,0,360.0
K6A2,14,33.230701,-84.279099,958,137.0
K6A2,32,33.223301,-84.270798,937,317.0
K6A4,06,36.4146,-81.831596,2240,58.2
K6A4,24,36.421101,-81.818604,2240,238.2
K6B9,04,42.9105,-76.443398,0,29.0
K6B9,22,42.918701,-76.437202,0,209.0
K6B9,10,42.914001,-76.441498,0,94.0
K6B9,28,42.913399,-76.429802,0,274.0
K6D1,15,45.501202,-95.107597,1295,150.0
K6D1,33,45.492901,-95.1008,1304,330.0
K6D6,10,43.142601,-85.261398,855,95.0
K6D6,28,43.141701,-85.245697,837,275.0
K6D6,18,43.145,-85.254204,0,185.0
K6D6,36,43.140202,-85.2547,0,5.0
K6D8,05,46.936798,-98.0215,0,57.0
K6D8,23,46.9408,-98.012497,0,237.0
K6D8,08,46.9394,-98.021202,0,90.0
K6D8,26,46.9394,-98.010498,0,270.0
K6D8,13,46.947399,-98.022499,1400,134.0
K6D8,31,46.9394,-98.010399,1381,314.0
K6D8,17,46.945702,-98.021103,0,180.0
K6D8,35,46.936501,-98.021103,0,360.0
K6D9,08,44.311501,-83.431396,605,78.2
K6D9,26,44.314201,-83.4133,604,258.2
K6E5,15,44.4356,-97.563599,0,159.3
K6E5,33,44.426102,-97.558601,1729,339.3
K6G1,18,41.615501,-79.741798,1600,177.1
K6G1,36,41.6021,-79.740898,1534,357.1
K6G4,06,40.3629,-82.501198,1041,62.5
K6G4,24,40.367298,-82.490196,1041,242.5
K6G4,09,40.364399,-82.502502,0,83.2
K6G4,27,40.365299,-82.493202,0,263.2
K6G5,09,40.002102,-81.198998,1309,86.0
K6G5,27,40.0028,-81.1847,1312,266.0
K6I2,11,37.6353,-85.250198,826,105.0
K6I2,29,37.631699,-85.233498,866,285.0
K6I4,18,40.012199,-86.440598,0,180.0
K6I4,36,40.0023,-86.440598,0,360.0
K6J0,18,33.800499,-81.247002,451,170.7
K6J0,36,33.788799,-81.244698,451,350.7
K6J2,05,33.192402,-80.512199,82,45.9
K6J2,23,33.198601,-80.5047,82,225.9
K6J4,01,33.922298,-81.795601,538,10.0
K6J4,19,33.931,-81.7938,523,190.0
K6J7,16,34.286499,-79.929901,0,166.0
K6J7,34,34.278,-79.927299,0,346.0
K6K3,13,42.474998,-97.890099,1642,130.6
K6K3,31,42.468102,-97.879204,1644,310.6
K6K3,18,42.472801,-97.883102,0,190.4
K6K3,36,42.467201,-97.884399,0,10.4
K6K4,17,36.295101,-98.4757,1265,180.0
K6K4,35,36.285198,-98.475899,1272,360.0
K6K5,02,44.300598,-121.542999,0,38.0
K6K5,20,44.3083,-121.535004,0,218.0
K6L3,03,46.442001,-97.731003,1240,36.1
K6L3,21,46.445999,-97.7267,1220,216.1
K6L3,14,46.4501,-97.730698,1224,146.1
K6L3,32,46.443199,-97.723999,1220,326.1
K6L4,06,37.8531,-81.921204,1656,58.0
K6L4,24,37.858299,-81.910599,1667,238.0
K6L5,14,46.253799,-99.543098,2038,148.0
K6L5,32,46.2458,-99.535797,2028,328.0
K6M0,18,34.765301,-91.638,0,180.2
K6M0,36,34.7537,-91.6381,0,0.2
K6M2,13,36.224998,-91.761703,782,125.0
K6M2,31,36.2178,-91.749199,778,305.0
K6M6,18,40.133999,-91.678101,664,181.0
K6M6,36,40.124401,-91.678398,674,1.0
K6M7,18,34.788399,-90.809799,217,180.9
K6M7,36,34.777401,-90.809998,217,0.9
K6R3,16,30.363001,-95.010498,150,161.8
K6R3,34,30.349899,-95.005501,142,341.8
K6R6,04,30.0436,-102.216003,0,44.0
K6R6,22,30.0525,-102.206001,0,224.0
